,slug,product_id
55,/air-jordan-1-retro-high-gatorade-blue-lagoon,fd96ab23-1e68-4114-86ee-1e8104719d8b
56,/jordan-3-retro-black-cement-2011,e80c0bf9-0892-4a18-b69a-440b2e0b3705
57,/air-jordan-12-retro-ovo-black,48a74688-9dff-4b7b-999b-feba6a274596
58,/jordan-1-retro-shattered-backboard,fa079883-d8e1-4994-826a-2b9425c2ba69
59,/air-jordan-4-retro-kaws-black,530f0566-f79c-4546-8bdd-67d9ca2a47bd
60,/air-jordan-1-retro-high-gatorade-cyber,81d9f7b8-21de-4560-a4fd-e7e3d37af616
61,/jordan-3-retro-white-cement-88-dunk-contest-2013,bd745a09-ce83-4372-8b99-8208866ef92f
62,/jordan-2-retro-just-don-beach,cbdaf0e6-9bed-4fc8-b4f6-699790729d80
63,/air-jordan-3-retro-quai54-2018,0ce603e1-c9be-4554-a15d-1d0137c9f6e2
64,/jordan-11-retro-concord-2011,7648a246-4902-4bd5-9cd7-4c5f84a22979
65,/jordan-12-retro-psny,3acb61c5-dbcd-4343-b172-17e26190566c
66,/jordan-1-retro-fragment,aa8ff6ae-6b12-4111-b95a-025b128b0965
67,/air-jordan-1-retro-high-camo-3m-shadow,f97fb281-22b4-46ab-ae53-66ed3ca8a456
68,/jordan-10-retro-drake-ovo-white,692cb672-fa7a-4f54-8979-cfda32ad09ea
69,/jordan-4-retro-white-laser,cf87e450-cb7a-4116-8399-1683b6772d24
70,/air-jordan-1-retro-high-homage-to-home,16a5dff4-cb1e-41c5-820a-e79af84646d3
71,/air-jordan-12-retro-psny-bordeaux,ef27434e-dd7e-439b-9b5b-58eef844c3fa
72,/jordan-4-retro-cool-grey,e6324d04-d0ad-4863-a240-03dd57b09ffd
73,/jordan-11-retro-concord-dmp-2006,874a238e-7865-4a38-98df-dab61e30490e
74,/jordan-3-retro-doernbecher-2013,7498533f-a79b-4e59-bd60-f08b86ea60b3
75,/jordan-7-retro-premio-bin-23,a9e2d8a8-35d1-4719-8680-32cadf8855e0
76,/jordan-4-retro-doernbecher,718b1d59-2d6e-44e4-9f28-016f50ce1d8b
77,/jordan-1-retro-black-metallic-gold-2013,f648ee09-2c1e-48ec-b5f5-2d83617f7fcd
78,/jordan-1-retro-shadow-2013,735d05a4-11ec-4ab9-887d-dafedd99c423
79,/jordan-10-retro-doernbecher,400addbe-b64f-4a6a-82dc-42e158896e18
80,/air-jordan-1-retro-high-camo-3m-bred,a106d457-6841-42c6-ac72-431521394eac
81,/jordan-13-og-flint-1997,9b6bacbf-671d-45cb-a61e-b08af44f29f1
82,/air-jordan-12-retro-psny-wheat,672a64d5-99d9-461d-a241-cf9b1e309d4f
83,/jordan-1-retro-black-royal-blue-2001,8726f8e9-4c5a-4f02-9a8a-acd57b24f306
84,/jordan-10-og-sacramento-kings,9d49bb66-7004-4603-aecf-7f1dbadc2bd5
85,/air-jordan-12-retro-psny-olive,24c90687-5ce9-4e5d-897a-741dc3e8baa7
86,/jordan-2-retro-just-don-blue,9b166456-0193-4f87-9943-c3760ffd05f9
87,/jordan-8-retro-doernbecher,645b47ea-c71e-4fa0-912b-5a5581519147
88,/jordan-12-retro-ovo-white,c0672419-6fa0-4992-9bfc-d032523d8abe
89,/jordan-4-retro-black-laser,2baf0b76-04bc-4a33-a3a2-22642088dec5
90,/jordan-2-retro-doernbecher-peacock,bfe56078-a07c-49d8-b1d9-6522ecaea28a
91,/jordan-5-retro-doernbecher,d28fea37-2f65-44c7-99f7-8dbd75165349
92,/jordan-23-finale,240ae62f-8458-46ab-ba49-b7d060fa5a49
93,/air-jordan-1-retro-black-blue-satin-2017,b95f56cf-7fa3-4435-9865-ec9ab07098c0
94,/jordan-13-retro-premio-bin-23,691caa23-a54a-46cf-aabc-6ab0eb59d45f
